AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
0.911193,0.737057,0.609137,0.522186,0.205315,1.251132,0.650768,0.367493,0.419526,0.235349,0.975529,1.071737,0.539566,0.477402,0.206534,0.260923,0.363784,0.091894,0.373725,0.327139,0.678025,0.916806,0.603106,0.847612,0.409123,0.653523,1.036383,0.349798,0.465628,0.841051,1.329426,1.322167,0.783758,0.712576,0.50662,1.425885,1.078978,0.75748,0.946694,0.623814,3.024864,0.959618,1.42431,0.792395,0.286669,0.993275,1.027726,0.954709,0.441581,0.158822,6.717215,2.117626,2.506965,1.059206,0.285853,1.197915,0.870673,0.921204,0.400737,0.148372
0.797015,0.812748,0.67681,0.536339,0.190513,1.282798,0.510622,0.431336,0.466102,0.217208,0.84636,1.208804,0.590614,0.477679,0.205213,0.285812,0.337275,0.100079,0.428109,0.312369,0.719225,0.995872,0.774088,0.903123,0.428401,0.767341,0.938862,0.295338,0.469971,0.871107,1.452245,1.333099,0.722549,0.688098,0.525515,1.6054,1.139553,0.698166,0.901499,0.603753,3.16831,1.124196,1.434464,0.820327,0.276952,0.971165,1.081045,0.944295,0.451938,0.157889,7.160409,2.35625,2.478796,1.101974,0.294346,1.107012,0.983202,0.938928,0.409716,0.148555
0.782987,0.914067,0.717641,0.521895,0.172236,1.397148,0.519634,0.483711,0.49398,0.194791,0.817639,1.345914,0.645085,0.472577,0.198135,0.344995,0.312043,0.106896,0.49077,0.285746,0.808551,1.117556,0.934062,0.935753,0.465876,0.853099,0.91438,0.295126,0.469942,0.867442,1.513223,1.302282,0.650778,0.655296,0.523342,1.686153,1.096229,0.611878,0.80603,0.546086,3.083979,1.257637,1.345019,0.787706,0.256643,1.005611,1.124634,0.885787,0.44487,0.158804,7.023452,2.42977,2.241588,1.046582,0.287381,1.043593,1.065168,0.873002,0.4003,0.14861
0.827773,0.978174,0.71851,0.485229,0.156421,1.480473,0.580702,0.511876,0.49674,0.172677,0.866979,1.410406,0.685924,0.463142,0.189379,0.408418,0.280706,0.115671,0.541249,0.251007,0.945131,1.220595,1.041231,0.944644,0.513572,0.896744,0.907295,0.333517,0.462638,0.837638,1.481988,1.182182,0.568343,0.618765,0.502026,1.599172,0.981067,0.51924,0.692782,0.465155,2.76012,1.328918,1.169957,0.708644,0.23162,1.051086,1.126497,0.78848,0.426374,0.160825,6.179305,2.357479,1.843509,0.910265,0.267888,0.992809,1.08851,0.749313,0.379564,0.151164
0.880869,0.973248,0.676551,0.441167,0.148736,1.473143,0.619031,0.507519,0.479549,0.155982,0.955212,1.366615,0.696185,0.456124,0.18455,0.442406,0.24861,0.127975,0.563675,0.214866,1.100385,1.254916,1.061499,0.937183,0.563824,0.895337,0.887255,0.378813,0.442035,0.795563,1.370779,0.995588,0.483209,0.581867,0.469166,1.372243,0.853175,0.433866,0.594485,0.381087,2.324171,1.338042,0.942494,0.609283,0.210971,1.079045,1.074954,0.665922,0.405474,0.165104,4.969835,2.220662,1.370939,0.736446,0.244457,0.937569,1.048595,0.605662,0.357356,0.158312
0.915914,0.901275,0.596661,0.405012,0.152799,1.392583,0.60542,0.477087,0.455929,0.148908,1.042692,1.224898,0.665572,0.459018,0.188179,0.444314,0.222564,0.142826,0.550193,0.185885,1.235789,1.197758,0.989482,0.920292,0.607416,0.848597,0.85133,0.409961,0.40614,0.756111,1.20724,0.795346,0.413738,0.551666,0.437637,1.073128,0.762715,0.36323,0.530555,0.314006,1.922586,1.303098,0.710893,0.517101,0.203594,1.057768,0.981036,0.533763,0.389751,0.174746,3.764562,2.103605,0.930596,0.577612,0.229139,0.863335,0.963361,0.478132,0.341158,0.170485
0.947885,0.784693,0.494011,0.385245,0.169502,1.321814,0.551107,0.446147,0.440676,0.153592,1.121696,1.024857,0.599218,0.474219,0.203015,0.427144,0.202631,0.156281,0.501527,0.169565,1.303788,1.072449,0.853814,0.896515,0.63572,0.77033,0.823447,0.416311,0.35726,0.728757,1.020876,0.633465,0.373973,0.527589,0.418443,0.791324,0.726659,0.31127,0.496309,0.278836,1.62596,1.24922,0.518117,0.448486,0.215445,0.991227,0.871647,0.408713,0.381473,0.193534,2.822381,2.061457,0.60701,0.47018,0.233715,0.774373,0.861527,0.386296,0.332908,0.186617
1.012358,0.650582,0.390082,0.383893,0.195948,1.352392,0.501164,0.443668,0.444685,0.169203,1.206206,0.815232,0.519926,0.497861,0.228069,0.431094,0.185556,0.163679,0.429001,0.166911,1.292103,0.933328,0.710047,0.867447,0.646415,0.695422,0.836028,0.397155,0.304479,0.714217,0.855796,0.546709,0.368974,0.506983,0.416046,0.594843,0.727399,0.283008,0.473534,0.281273,1.420317,1.190114,0.38667,0.40651,0.246369,0.911786,0.775086,0.306326,0.378939,0.221898,2.239965,2.079702,0.427601,0.42454,0.26271,0.693328,0.760596,0.328943,0.331713,0.204322
1.12833,0.526888,0.307723,0.39716,0.226402,1.530217,0.504197,0.486374,0.470393,0.193054,1.303344,0.63131,0.457817,0.52141,0.258399,0.478789,0.16945,0.163722,0.349171,0.175855,1.200652,0.825616,0.605353,0.831002,0.643997,0.666326,0.889628,0.364532,0.262724,0.706188,0.765904,0.531196,0.394119,0.490538,0.427666,0.514669,0.732042,0.279824,0.450027,0.31739,1.259963,1.131952,0.31834,0.384411,0.290936,0.874128,0.697698,0.236678,0.378525,0.255432,1.989887,2.100044,0.369309,0.427376,0.31081,0.657582,0.669548,0.294426,0.335504,0.221273
1.287135,0.448008,0.25678,0.416661,0.254342,1.809614,0.580975,0.569156,0.509204,0.221137,1.412602,0.504915,0.427777,0.534421,0.286672,0.578657,0.157653,0.160194,0.276778,0.192711,1.05934,0.767949,0.55364,0.783805,0.636787,0.705901,0.96763,0.331248,0.243348,0.695548,0.78894,0.57518,0.428583,0.482052,0.444077,0.534041,0.725383,0.293972,0.423388,0.373893,1.125542,1.097564,0.296705,0.372647,0.340967,0.890457,0.645385,0.197343,0.376526,0.28595,1.951419,2.092295,0.378123,0.453532,0.365136,0.68114,0.605745,0.266299,0.341489,0.235999
1.438128,0.443839,0.233944,0.434996,0.273255,2.072899,0.717447,0.662048,0.546601,0.248142,1.506659,0.461848,0.425669,0.531199,0.304508,0.701134,0.157458,0.159769,0.221041,0.214472,0.912404,0.761568,0.541725,0.733949,0.633266,0.815593,1.048919,0.306139,0.250822,0.675855,0.927244,0.675211,0.453631,0.488284,0.455635,0.625666,0.723975,0.321649,0.40195,0.432618,1.076815,1.112175,0.305952,0.366889,0.386415,0.961417,0.632517,0.183123,0.373021,0.303959,2.06522,2.06411,0.411497,0.482443,0.410037,0.749823,0.58681,0.238473,0.347826,0.246649
1.505471,0.516338,0.225342,0.450663,0.279181,2.206578,0.864256,0.725356,0.570363,0.269205,1.54192,0.502717,0.4307,0.516358,0.306362,0.799998,0.175489,0.17049,0.184435,0.238406,0.799178,0.811816,0.544606,0.696178,0.637094,0.944993,1.114203,0.297116,0.281072,0.643404,1.11601,0.818218,0.466429,0.514835,0.456875,0.729668,0.743803,0.361983,0.396088,0.47673,1.112073,1.178422,0.339726,0.369671,0.418631,1.037294,0.663901,0.18599,0.372243,0.303593,2.213218,2.029682,0.455264,0.508995,0.435455,0.8215,0.611099,0.214043,0.353619,0.25135
1.452254,0.641517,0.215617,0.466497,0.271297,2.135751,0.962846,0.727207,0.575104,0.280223,1.481902,0.604583,0.42311,0.501667,0.290819,0.83814,0.218593,0.19322,0.165524,0.260564,0.744171,0.930063,0.544382,0.676327,0.645169,1.055793,1.15368,0.308333,0.322763,0.598183,1.296098,0.982979,0.475068,0.562835,0.445787,0.83413,0.788413,0.409271,0.407819,0.494827,1.219318,1.285379,0.394728,0.384296,0.431704,1.077577,0.73669,0.19788,0.378608,0.284936,2.322992,2.017055,0.50932,0.541362,0.43808,0.85129,0.664047,0.197968,0.358419,0.248466
1.272821,0.777599,0.200236,0.483367,0.251624,1.887989,0.98479,0.666966,0.563927,0.279061,1.322697,0.724095,0.398334,0.494688,0.260743,0.798278,0.285973,0.221541,0.162648,0.275904,0.760865,1.115619,0.540185,0.668291,0.647903,1.108301,1.166698,0.337148,0.36329,0.542439,1.404564,1.144132,0.493612,0.625193,0.421671,0.890874,0.851842,0.455917,0.427127,0.482881,1.306613,1.403627,0.464535,0.409272,0.423252,1.063593,0.83534,0.213922,0.3914,0.253486,2.288224,2.037578,0.573715,0.587803,0.420498,0.820554,0.722453,0.192297,0.360817,0.237084
1.018518,0.876728,0.187743,0.498627,0.224427,1.549547,0.931759,0.568941,0.542304,0.26544,1.098679,0.818723,0.370518,0.494159,0.222517,0.706712,0.362753,0.244653,0.172882,0.279678,0.838473,1.334772,0.544311,0.657366,0.6359,1.08079,1.1583,0.378525,0.397235,0.480743,1.404611,1.276687,0.534444,0.68672,0.386925,0.893776,0.910917,0.492936,0.438339,0.445714,1.297146,1.481913,0.542416,0.440671,0.395028,0.982868,0.934543,0.236031,0.407258,0.218246,2.062521,2.059561,0.647766,0.649688,0.389919,0.73478,0.758018,0.196732,0.358998,0.218173
0.765953,0.912277,0.188069,0.507071,0.194228,1.210766,0.831443,0.464388,0.513319,0.241302,0.879026,0.868645,0.358186,0.491551,0.183607,0.596245,0.428801,0.252337,0.189887,0.269178,0.941881,1.523554,0.55732,0.630147,0.609277,0.983553,1.139033,0.425551,0.42668,0.420926,1.315673,1.370236,0.593577,0.731164,0.346789,0.849271,0.939436,0.512307,0.431478,0.39478,1.198149,1.484754,0.617855,0.473022,0.352018,0.886341,1.012372,0.26612,0.421823,0.187208,1.732748,2.029294,0.723096,0.716554,0.354235,0.634435,0.753489,0.210065,0.351773,0.193807
0.598806,0.885164,0.204939,0.501354,0.165228,0.959267,0.71528,0.377215,0.475495,0.211508,0.726966,0.878228,0.369952,0.474843,0.151027,0.502844,0.463254,0.241198,0.205563,0.245326,1.020434,1.61937,0.573096,0.589998,0.579072,0.8447,1.131195,0.469335,0.456825,0.372818,1.206736,1.428008,0.650559,0.746795,0.307229,0.797244,0.919766,0.509691,0.403952,0.342878,1.153058,1.412454,0.671362,0.497659,0.30072,0.807824,1.062213,0.299333,0.42895,0.164148,1.519661,1.913347,0.77846,0.767848,0.317914,0.544104,0.710915,0.228252,0.337918,0.166495
0.574042,0.824616,0.234486,0.477214,0.142595,0.860945,0.611897,0.31701,0.428038,0.183343,0.681189,0.875067,0.399898,0.438632,0.131116,0.445845,0.455037,0.214831,0.213763,0.21366,1.052392,1.596441,0.590177,0.557428,0.5604,0.713975,1.165889,0.495664,0.492667,0.342939,1.155686,1.458844,0.674774,0.729701,0.272712,0.778087,0.855414,0.480763,0.360785,0.299697,1.321168,1.29216,0.684551,0.50827,0.248479,0.814049,1.091517,0.327721,0.42484,0.149432,1.616514,1.718495,0.787009,0.785417,0.282942,0.519008,0.650224,0.245553,0.319403,0.140159
0.685164,0.765613,0.270279,0.43553,0.132589,0.930273,0.538546,0.284348,0.372663,0.164907,0.714053,0.888019,0.436805,0.386099,0.128655,0.431657,0.409616,0.183494,0.210911,0.182871,1.05449,1.479101,0.606635,0.552698,0.562291,0.618184,1.257211,0.495728,0.538827,0.331315,1.188948,1.467566,0.647273,0.687657,0.245823,0.816502,0.773874,0.43288,0.315484,0.270016,1.733277,1.159871,0.6515,0.504513,0.204088,0.880531,1.11082,0.347298,0.409001,0.143538,2.049097,1.488766,0.73731,0.764493,0.252748,0.536727,0.598519,0.258855,0.29983,0.120727
0.863386,0.729437,0.303308,0.382198,0.140563,1.121761,0.492968,0.276564,0.313319,0.162534,0.77021,0.927898,0.465765,0.327001,0.145648,0.447107,0.341481,0.157156,0.197327,0.162242,1.058162,1.313166,0.610097,0.584534,0.581692,0.564128,1.388217,0.470482,0.596351,0.335035,1.267134,1.44736,0.57444,0.638261,0.23093,0.909113,0.710535,0.382998,0.285311,0.254608,2.280712,1.042998,0.579365,0.491731,0.177346,0.967144,1.120901,0.355685,0.383804,0.148529,2.681263,1.278564,0.638864,0.716756,0.234586,0.592957,0.574293,0.265565,0.281603,0.114144
1.026719,0.714576,0.325848,0.325372,0.166496,1.344002,0.461689,0.293278,0.256216,0.177174,0.806777,0.981375,0.476881,0.272924,0.178904,0.472497,0.270056,0.143501,0.177537,0.158255,1.103197,1.151903,0.589491,0.645196,0.608203,0.541758,1.509756,0.42958,0.657954,0.349941,1.315587,1.383082,0.476182,0.595641,0.232198,1.018344,0.695738,0.341678,0.281562,0.252729,2.740158,0.957903,0.483156,0.475921,0.174027,1.019253,1.114137,0.352072,0.352063,0.165192,3.240405,1.123093,0.512018,0.659697,0.235546,0.645927,0.577364,0.262979,0.264686,0.122517
1.096825,0.693461,0.33463,0.273007,0.202486,1.506908,0.434341,0.330393,0.207508,0.202776,0.790024,1.008419,0.468593,0.23273,0.218975,0.483135,0.209249,0.14577,0.157657,0.170915,1.214859,1.047991,0.543791,0.71557,0.634044,0.534904,1.560537,0.391064,0.708818,0.372494,1.26009,1.257123,0.378742,0.563982,0.24914,1.089273,0.734145,0.314211,0.303323,0.263071,2.887539,0.895919,0.380456,0.459611,0.191984,0.980096,1.069684,0.338849,0.315986,0.190086,3.435584,1.024021,0.386022,0.605428,0.254829,0.654714,0.586621,0.251361,0.247268,0.141954
1.043882,0.640472,0.331598,0.232409,0.235147,1.550379,0.409878,0.382289,0.172331,0.228544,0.73241,0.979382,0.44737,0.210387,0.252769,0.463034,0.167401,0.160869,0.144518,0.193361,1.385358,1.03525,0.482986,0.773347,0.657871,0.544882,1.509065,0.374178,0.734798,0.4011,1.108677,1.078288,0.310441,0.54434,0.277148,1.091946,0.80551,0.307936,0.343139,0.281352,2.679957,0.838727,0.292853,0.446204,0.221254,0.86053,0.977527,0.324527,0.280269,0.215248,3.181702,0.960071,0.295161,0.560688,0.281663,0.616907,0.576477,0.238836,0.229308,0.163983
0.886286,0.554399,0.32257,0.211083,0.252779,1.475262,0.392646,0.440486,0.155965,0.244677,0.656609,0.898933,0.422086,0.208099,0.270889,0.423889,0.149645,0.181618,0.145244,0.21619,1.558307,1.121265,0.423846,0.807781,0.680605,0.571521,1.38523,0.391134,0.734002,0.436632,0.942755,0.908386,0.295113,0.546406,0.310594,1.044372,0.881227,0.332649,0.392411,0.301589,2.272618,0.782586,0.240019,0.442535,0.250984,0.698796,0.855982,0.320046,0.255217,0.233228,2.649431,0.917467,0.266836,0.529794,0.303561,0.539393,0.537864,0.236693,0.214588,0.180475
0.652943,0.455705,0.309991,0.21397,0.250113,1.311762,0.385948,0.491369,0.161795,0.246909,0.570241,0.784443,0.395788,0.226176,0.270967,0.376604,0.15581,0.199373,0.165592,0.232096,1.662302,1.277679,0.379155,0.825816,0.70319,0.604559,1.259118,0.433433,0.717077,0.478212,0.831903,0.829183,0.331484,0.579609,0.343423,0.966948,0.939925,0.391593,0.441904,0.316297,1.884953,0.728691,0.229867,0.452588,0.271795,0.531815,0.735493,0.328898,0.251824,0.239369,2.059119,0.892815,0.30473,0.513755,0.311138,0.439632,0.477708,0.249495,0.207506,0.187104
0.42042,0.382949,0.300242,0.241472,0.230047,1.147745,0.398377,0.524205,0.18879,0.237446,0.487745,0.671981,0.369881,0.263143,0.257381,0.341478,0.179987,0.207435,0.207068,0.238619,1.642341,1.442225,0.360605,0.850251,0.727877,0.639092,1.199003,0.486402,0.702503,0.520953,0.840133,0.905693,0.403692,0.643608,0.370264,0.898317,0.981931,0.47588,0.48292,0.319784,1.732612,0.706041,0.268452,0.474883,0.278862,0.411515,0.650444,0.351523,0.275802,0.233324,1.701211,0.954407,0.413328,0.511988,0.302388,0.352408,0.422795,0.280432,0.211329,0.184686
0.265694,0.40733,0.300874,0.286925,0.202131,1.080793,0.451068,0.529789,0.23024,0.222949,0.425144,0.628209,0.345925,0.313706,0.2386,0.328187,0.214183,0.202872,0.26289,0.238806,1.496524,1.545547,0.364775,0.901109,0.75776,0.686059,1.258319,0.538716,0.703608,0.555779,0.98111,1.179153,0.493273,0.722298,0.387755,0.856987,1.044368,0.576248,0.508764,0.311811,1.938502,0.813609,0.355646,0.50212,0.275087,0.371434,0.647209,0.38069,0.322112,0.219533,2.067402,1.309397,0.588356,0.524361,0.282978,0.332675,0.433699,0.325389,0.224602,0.178369
0.287984,0.61332,0.31598,0.336263,0.17755,1.188863,0.59311,0.503964,0.27463,0.211248,0.418727,0.732317,0.326132,0.366113,0.222195,0.345883,0.252267,0.186662,0.319894,0.239803,1.271979,1.546204,0.382527,0.976094,0.794986,0.764489,1.454731,0.590377,0.72238,0.572997,1.244395,1.644296,0.589277,0.790704,0.394054,0.89087,1.174022,0.680867,0.515593,0.296474,2.694815,1.156339,0.484024,0.519781,0.267565,0.452313,0.768068,0.407098,0.373807,0.204315,3.858819,2.175117,0.823716,0.546307,0.260167,0.470817,0.571201,0.372947,0.240444,0.173658
0.487334,1.033505,0.344443,0.374385,0.163737,1.476753,0.866389,0.451751,0.310976,0.208077,0.461975,1.022211,0.313579,0.406024,0.211518,0.385542,0.29082,0.164067,0.362802,0.248922,1.09905,1.443183,0.412123,1.047628,0.83911,0.889278,1.757545,0.652969,0.755059,0.567744,1.553709,2.235048,0.689203,0.830582,0.389973,0.962024,1.388585,0.779626,0.502642,0.278996,3.837837,1.75429,0.629666,0.512705,0.26304,0.617123,1.017281,0.422468,0.41008,0.192875,7.116133,3.574526,1.091584,0.566301,0.239016,0.758246,0.849369,0.411084,0.251184,0.172827
0.828182,1.609756,0.383536,0.39241,0.161592,1.883155,1.262905,0.38679,0.334174,0.214972,0.552421,1.46107,0.311919,0.423138,0.205637,0.429915,0.329872,0.143033,0.38022,0.268438,1.029842,1.288961,0.461514,1.085223,0.884591,1.03752,2.101028,0.73696,0.797977,0.543712,1.808159,2.829634,0.794291,0.840624,0.379623,1.032019,1.650799,0.861161,0.473398,0.263361,5.107166,2.508523,0.76463,0.473696,0.264256,0.824178,1.349683,0.428866,0.417312,0.18729,11.248608,5.268463,1.352265,0.571451,0.221018,1.169884,1.220234,0.433764,0.252499,0.173845
1.216783,2.188764,0.424732,0.391575,0.166269,2.351205,1.704345,0.326724,0.346956,0.229433,0.686942,1.925853,0.317105,0.41832,0.201426,0.455654,0.3697,0.128205,0.372838,0.293903,1.08807,1.165449,0.54063,1.080484,0.922214,1.200501,2.389931,0.824762,0.843901,0.510868,1.974318,3.267995,0.889782,0.832642,0.367658,1.05802,1.865728,0.90718,0.434633,0.252136,6.158693,3.203407,0.854322,0.410722,0.2688,1.024033,1.667841,0.430186,0.396238,0.186102,15.108265,6.781574,1.551691,0.558394,0.205454,1.611336,1.580848,0.438909,0.246994,0.172082
1.59298,2.590288,0.455647,0.382193,0.170712,2.826709,2.08515,0.287354,0.357315,0.246769,0.871251,2.260055,0.322215,0.404846,0.196391,0.44859,0.409377,0.120393,0.353093,0.315526,1.237685,1.149373,0.656512,1.055341,0.946238,1.331925,2.523826,0.878015,0.880305,0.481889,2.045133,3.412886,0.957202,0.824276,0.357226,1.03176,1.932611,0.904339,0.397138,0.246597,6.732853,3.598872,0.872485,0.344027,0.270729,1.184422,1.858866,0.428479,0.360782,0.185952,17.469459,7.60027,1.627442,0.533256,0.191672,1.961896,1.824133,0.425099,0.243691,0.163903
1.965011,2.684922,0.46707,0.375462,0.169672,3.365445,2.309456,0.279967,0.370502,0.262162,1.146066,2.335534,0.323399,0.397356,0.189663,0.410776,0.443716,0.117629,0.336004,0.324078,1.392801,1.259938,0.800849,1.048785,0.956073,1.399936,2.449356,0.87423,0.892903,0.468302,2.035059,3.222928,0.997627,0.828263,0.349512,0.973841,1.807403,0.853113,0.371821,0.246351,6.664122,3.547613,0.815807,0.295526,0.26459,1.313884,1.848555,0.426051,0.328374,0.184034,17.50516,7.433746,1.552729,0.5064,0.181749,2.203654,1.907773,0.402294,0.251581,0.149933
2.379777,2.462273,0.458438,0.376182,0.161986,3.990018,2.338616,0.310922,0.386021,0.273204,1.523381,2.127892,0.323591,0.403351,0.181439,0.369835,0.466617,0.116434,0.328701,0.316237,1.489861,1.434169,0.953035,1.096462,0.954436,1.405225,2.179521,0.824307,0.868624,0.476392,2.004084,2.762763,1.02923,0.839469,0.344182,0.935602,1.529585,0.770024,0.362261,0.249648,5.934675,3.071124,0.704863,0.276248,0.248663,1.429097,1.639584,0.423411,0.310231,0.179874,15.206509,6.348215,1.345705,0.484226,0.1797,2.331177,1.893458,0.393997,0.278798,0.136517
2.862237,2.025139,0.436186,0.38001,0.151669,4.702315,2.215282,0.377096,0.398755,0.28137,2.019509,1.721515,0.329418,0.419039,0.173227,0.353426,0.473601,0.113193,0.32764,0.295174,1.476833,1.581402,1.082843,1.204353,0.944838,1.327768,1.793657,0.778543,0.805404,0.506213,1.91049,2.183465,1.085665,0.837473,0.342976,0.908916,1.199104,0.676968,0.362723,0.254394,4.670136,2.34924,0.582951,0.280758,0.226402,1.560927,1.309039,0.420735,0.305485,0.175724,11.279424,4.745983,1.070615,0.463706,0.188997,2.389114,1.901315,0.421704,0.327337,0.133019
3.317749,1.527987,0.413124,0.377563,0.145196,5.334441,2.032299,0.468373,0.40496,0.290513,2.511858,1.257004,0.346369,0.431579,0.167265,0.378777,0.464355,0.106631,0.323844,0.269111,1.384288,1.628898,1.176955,1.341271,0.931608,1.230728,1.402571,0.830148,0.716731,0.551785,1.857218,1.63125,1.201182,0.798914,0.350171,0.98858,0.904518,0.591005,0.36161,0.259705,3.367836,1.611332,0.495445,0.293137,0.204914,1.693429,0.961244,0.421674,0.304492,0.174883,7.257509,3.136244,0.800321,0.437269,0.209716,2.460619,2.019322,0.49295,0.388932,0.146248
3.681119,1.106335,0.400087,0.362014,0.14809,5.786636,1.891706,0.569283,0.407213,0.303272,2.971338,0.869059,0.371279,0.426064,0.165774,0.450262,0.448881,0.09786,0.309733,0.246544,1.250727,1.544722,1.23129,1.450291,0.915419,1.141703,1.099331,1.045214,0.629644,0.604454,1.925841,1.210885,1.38245,0.714873,0.370166,1.237464,0.697498,0.525628,0.353232,0.266329,2.425036,1.046965,0.474223,0.298289,0.191856,1.87768,0.686925,0.430849,0.296701,0.180101,4.398913,1.916791,0.601973,0.401561,0.23823,2.568721,2.235853,0.592687,0.446318,0.17625
3.783731,0.820978,0.399585,0.333346,0.161831,5.618946,1.828095,0.660841,0.412465,0.318233,3.261826,0.625046,0.394583,0.39453,0.170227,0.540852,0.436643,0.090733,0.285257,0.231943,1.139858,1.358864,1.257865,1.481553,0.891376,1.145954,0.93608,1.408223,0.575001,0.65598,2.265553,0.95958,1.589439,0.600465,0.40373,1.75454,0.587452,0.48583,0.343812,0.274982,2.495297,0.73567,0.524651,0.290941,0.191593,2.142044,0.526894,0.45213,0.277919,0.19172,3.860466,1.245305,0.50548,0.361417,0.268637,2.734189,2.429011,0.689539,0.479326,0.214881
3.792239,0.645798,0.403997,0.298604,0.182262,5.365859,1.807946,0.72328,0.426823,0.329177,3.597945,0.505068,0.407645,0.341724,0.179682,0.704377,0.432002,0.090843,0.257835,0.223371,1.186701,1.129241,1.268377,1.423346,0.85114,1.32395,0.896855,1.814665,0.570142,0.697875,3.044877,0.836003,1.751897,0.486563,0.444021,2.56517,0.544217,0.471576,0.345525,0.285843,3.671669,0.634141,0.641228,0.27578,0.203681,2.650556,0.459416,0.487898,0.252117,0.206634,5.549413,1.010855,0.522323,0.32919,0.295339,2.923299,2.44308,0.749733,0.474279,0.249136
3.898014,0.537163,0.409771,0.264955,0.20122,5.114736,1.799237,0.748641,0.447912,0.327398,4.173008,0.470376,0.417692,0.280348,0.19022,0.994736,0.440729,0.105201,0.236394,0.214044,1.469291,0.910922,1.291472,1.30467,0.79227,1.709808,0.923461,2.12003,0.608928,0.722232,4.288823,0.786345,1.817748,0.399463,0.4778,3.542577,0.528022,0.481542,0.363972,0.299379,5.680396,0.638304,0.827811,0.260681,0.223965,3.527544,0.441149,0.546664,0.225118,0.218853,8.64718,0.983727,0.671533,0.31582,0.314153,3.147095,2.196576,0.753965,0.428655,0.266965
4.370927,0.499506,0.427541,0.237896,0.211707,5.534726,1.787496,0.749558,0.465475,0.307207,5.166863,0.52209,0.444738,0.225109,0.197205,1.432947,0.464374,0.13587,0.225459,0.19765,1.988447,0.746915,1.37558,1.171402,0.726283,2.261781,0.963734,2.222262,0.659722,0.72374,5.826303,0.788693,1.79512,0.349062,0.492266,4.456015,0.516825,0.524891,0.395584,0.316421,7.921648,0.663815,1.102589,0.252921,0.24747,4.733202,0.455183,0.646797,0.201821,0.22299,12.02046,1.003717,0.995153,0.326414,0.323462,3.412918,1.749757,0.714212,0.352286,0.262635
