AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
12.058278,8.511447,0.83577,0.604479,0.298804,14.359271,9.350846,1.18482,0.639391,0.26994,15.578169,9.700394,0.866902,0.70887,0.302647,6.934431,4.395113,0.576209,0.225376,0.182421,12.962556,5.656971,1.256487,0.738318,0.438352,5.595335,3.892189,0.539109,0.637038,0.323063,16.555819,9.172096,0.84767,0.884976,0.459286,7.080782,3.980321,0.415129,0.57891,0.275509,22.899921,12.60464,0.951707,0.853334,0.429379,15.677831,10.056193,0.769477,0.759262,0.328007,28.345571,13.472488,0.628285,1.174926,0.447617,12.599346,7.898568,0.577271,0.648668,0.318912
12.920744,8.839769,0.799689,0.602842,0.285509,15.78818,10.064633,1.185739,0.674603,0.287194,16.807995,10.505516,0.880681,0.701205,0.299853,7.520587,4.782126,0.567053,0.219457,0.182752,14.032895,5.574594,1.175324,0.632134,0.43125,6.066803,4.168711,0.467457,0.521714,0.317267,17.641436,9.959572,0.765661,0.745599,0.464205,7.319098,4.078542,0.361245,0.525723,0.277542,24.582628,13.371409,0.891141,0.830355,0.400286,16.780023,10.763758,0.776278,0.721875,0.326411,31.231253,13.907126,0.739961,1.098854,0.439782,13.474061,8.520949,0.585154,0.638609,0.311661
12.575531,8.161249,0.732601,0.578645,0.264763,15.49664,9.500817,1.135129,0.684426,0.287601,16.210025,10.003597,0.84386,0.663234,0.29116,7.190633,4.538554,0.537849,0.209821,0.180317,13.634702,5.066963,1.060598,0.555453,0.412204,5.941368,3.973591,0.398588,0.428805,0.311099,16.982276,9.569768,0.7228,0.633585,0.462105,7.209911,3.817683,0.342594,0.467954,0.273536,24.198953,12.50802,0.850618,0.780085,0.366468,16.278534,10.140197,0.767692,0.662316,0.321172,32.56111,12.960935,0.897003,0.976458,0.420527,14.097587,8.122627,0.595497,0.597357,0.296195
11.340181,6.755707,0.660974,0.541532,0.241028,13.588883,7.973588,1.066287,0.681497,0.272747,13.672845,8.355911,0.783816,0.61453,0.279895,5.862967,3.746231,0.500671,0.198303,0.173797,11.385454,4.203858,0.938635,0.50737,0.381796,5.177828,3.379479,0.351285,0.363755,0.301377,14.196015,8.169313,0.7202,0.558446,0.448411,5.901306,3.276549,0.357149,0.42042,0.261557,22.005437,10.319551,0.798863,0.715653,0.332512,14.118489,8.386482,0.740191,0.597599,0.314503,33.226723,11.009387,1.044716,0.844672,0.393189,15.321928,6.92216,0.604669,0.542458,0.274455
10.929214,5.119993,0.616342,0.503355,0.21843,12.187743,6.115788,1.00286,0.675851,0.248636,11.367771,6.10873,0.746526,0.575257,0.267278,4.317774,2.686761,0.46709,0.185848,0.163632,9.100038,3.187007,0.849843,0.475624,0.345196,4.458823,2.609652,0.33276,0.321067,0.289384,11.415407,6.313445,0.741524,0.514807,0.42441,4.908583,2.649234,0.398308,0.389116,0.243317,21.400024,7.584608,0.726674,0.656548,0.301914,12.532651,6.084826,0.711585,0.546162,0.30737,37.182015,8.747769,1.143065,0.738435,0.360942,18.843095,5.394283,0.619932,0.495879,0.249726
11.536361,3.719272,0.596465,0.472639,0.200091,11.499943,4.558446,0.936235,0.669215,0.223758,9.404354,3.891091,0.748088,0.559921,0.253732,2.73181,1.701572,0.43743,0.173092,0.152746,6.687465,2.283627,0.815329,0.449864,0.309942,3.798759,1.918877,0.33359,0.291459,0.277946,8.597269,4.615249,0.749503,0.492995,0.395578,3.782358,2.124326,0.4465,0.37233,0.223704,22.071777,5.140255,0.628218,0.621941,0.276912,11.502199,3.883214,0.682103,0.525398,0.299517,42.985937,6.876604,1.152773,0.679608,0.327725,23.942397,4.003063,0.628336,0.47691,0.225868
13.47656,2.84422,0.587234,0.447794,0.187671,12.304979,3.699649,0.862084,0.650254,0.20513,9.239333,2.204582,0.784613,0.566985,0.239935,1.913233,1.050458,0.412139,0.159751,0.144482,5.803853,1.723754,0.83061,0.423775,0.281978,3.711011,1.490319,0.338549,0.267606,0.267368,7.404636,3.492972,0.724485,0.489354,0.368668,3.343756,1.826799,0.48287,0.365612,0.207653,24.694477,3.54717,0.518504,0.617648,0.258248,12.137516,2.2748,0.654143,0.540525,0.290552,50.233909,5.810789,1.075454,0.666577,0.296806,29.431219,3.045059,0.625711,0.488771,0.207026
15.326155,2.52525,0.560445,0.421574,0.182106,13.311872,3.584787,0.771332,0.605442,0.1964,9.671911,1.289692,0.825441,0.58147,0.228132,1.635373,0.823713,0.386057,0.146523,0.14105,5.755803,1.620571,0.858571,0.394581,0.265018,3.811932,1.358171,0.33242,0.246232,0.255394,6.911587,3.024356,0.662203,0.502692,0.34904,3.173687,1.759565,0.496043,0.366363,0.198023,26.828667,2.888486,0.416015,0.638668,0.246818,12.988281,1.456311,0.625081,0.581992,0.281989,55.04425,5.532583,0.933042,0.680747,0.271191,32.597696,2.575146,0.602536,0.518482,0.197681
15.857606,2.515998,0.496908,0.38986,0.184476,13.478839,3.896972,0.674052,0.531868,0.197271,10.094857,1.019295,0.82984,0.585896,0.222009,1.872113,0.915847,0.361903,0.136301,0.142694,6.449005,1.880827,0.866403,0.364357,0.259676,4.000716,1.398188,0.317279,0.228519,0.23948,7.02437,2.950616,0.589274,0.530029,0.33911,3.116015,1.809313,0.48314,0.374352,0.195224,26.7587,2.825017,0.341829,0.671497,0.244068,13.298026,1.264207,0.591983,0.630356,0.277527,54.603391,5.587808,0.761216,0.698847,0.253981,31.598932,2.406535,0.555866,0.544325,0.200821
14.516883,2.479454,0.404452,0.360033,0.195481,12.123884,4.175468,0.585543,0.442055,0.204019,9.650556,1.057872,0.773263,0.572725,0.22295,2.149067,1.108675,0.341008,0.132928,0.148019,6.927278,2.270223,0.844756,0.342011,0.263348,3.94583,1.424266,0.299567,0.22289,0.219148,6.963643,2.872776,0.531167,0.565661,0.337535,3.017109,1.798823,0.441952,0.391032,0.197003,23.581826,2.796402,0.294058,0.701685,0.250102,12.3945,1.316587,0.550462,0.668001,0.279899,47.760925,5.383193,0.599329,0.705252,0.247088,26.582158,2.224911,0.491338,0.549238,0.21563
11.621769,2.293792,0.318176,0.350647,0.214082,9.569158,4.200127,0.529886,0.36336,0.212358,8.133369,1.18075,0.678866,0.551254,0.228448,2.264415,1.248454,0.325116,0.140832,0.155213,6.723349,2.585662,0.822776,0.341052,0.271171,3.583304,1.330715,0.285324,0.243309,0.196787,6.522361,2.580444,0.499131,0.606253,0.339954,2.803715,1.647108,0.382048,0.420806,0.200136,18.054392,2.5447,0.267327,0.728253,0.262875,10.267281,1.372202,0.521655,0.694216,0.288468,36.487203,4.727868,0.472542,0.704942,0.250188,19.203105,1.914045,0.42893,0.534271,0.237342
8.398991,2.046183,0.273982,0.37673,0.236164,6.842614,4.007245,0.503837,0.322579,0.218812,6.451436,1.324423,0.60371,0.53982,0.233337,2.275728,1.298357,0.308002,0.163637,0.162229,6.120753,2.734551,0.831288,0.366663,0.278429,3.178502,1.144141,0.276453,0.297336,0.17559,6.236977,2.157129,0.491332,0.650687,0.340114,2.74775,1.415787,0.326047,0.467937,0.200887,12.419994,2.196947,0.272736,0.760173,0.276952,8.010045,1.400816,0.549742,0.721707,0.299129,25.070466,3.894817,0.394536,0.714037,0.259586,12.121281,1.572718,0.399913,0.515364,0.257647
6.289484,1.809662,0.295,0.436432,0.256496,5.36584,3.648202,0.501601,0.330843,0.221874,5.419896,1.459476,0.609625,0.548981,0.233657,2.266719,1.252344,0.285497,0.200423,0.168728,5.183468,2.706077,0.874835,0.409853,0.282418,2.800031,0.934149,0.268106,0.378845,0.157868,6.203671,1.729791,0.494064,0.693498,0.332567,3.08364,1.184746,0.294557,0.52898,0.196708,8.686008,1.869121,0.329181,0.802813,0.286193,6.581254,1.399028,0.672563,0.759787,0.306366,17.02365,3.160234,0.372371,0.741829,0.270151,7.864061,1.278948,0.437549,0.507417,0.268746
5.258846,1.622908,0.379451,0.508672,0.271615,4.988317,3.184531,0.517347,0.375847,0.222006,4.93385,1.558267,0.722216,0.571824,0.229293,2.266801,1.138001,0.261869,0.243019,0.176333,4.171863,2.554461,0.934358,0.456733,0.282933,2.491333,0.770606,0.257722,0.46729,0.144035,6.275013,1.396314,0.495519,0.722885,0.314748,3.546735,1.004686,0.29658,0.588564,0.188069,6.981639,1.63334,0.444095,0.845896,0.288293,5.855544,1.369273,0.892189,0.801092,0.306086,13.202628,2.685995,0.404128,0.777523,0.277814,6.188114,1.072255,0.551866,0.510844,0.267723
5.251657,1.481054,0.500799,0.564218,0.282958,5.516799,2.676811,0.555705,0.432007,0.224241,5.073913,1.598543,0.916233,0.590855,0.225064,2.338113,1.005316,0.25324,0.279282,0.186865,3.335058,2.388515,1.105324,0.519882,0.292362,2.263675,0.707414,0.292178,0.539963,0.138462,6.351273,1.191515,0.522419,0.727546,0.289896,4.146976,0.883465,0.327323,0.626634,0.178212,6.976762,1.48873,0.595522,0.872373,0.288123,5.831948,1.319595,1.158206,0.825439,0.298218,12.502359,2.460995,0.474141,0.801417,0.282906,6.528239,0.946933,0.714935,0.516135,0.257816
5.520154,1.372673,0.614411,0.582019,0.299369,6.074346,2.190394,0.612189,0.472826,0.248114,5.398695,1.573608,1.126573,0.589278,0.228292,2.381648,0.903842,0.286102,0.298768,0.200381,2.716316,2.30819,1.668317,0.644396,0.349139,2.03297,0.771122,0.511305,0.589918,0.157847,6.139609,1.127531,0.670934,0.703387,0.268115,4.466438,0.793567,0.369218,0.629306,0.171274,7.392945,1.422216,0.746249,0.877216,0.295805,6.02699,1.268387,1.382935,0.809833,0.285641,12.710917,2.429336,0.553958,0.79771,0.293282,7.403707,0.88213,0.86708,0.511484,0.245785
5.754139,1.308071,0.682189,0.564102,0.332688,6.345991,1.793048,0.680129,0.481864,0.320955,5.866355,1.513663,1.282093,0.560231,0.243626,2.354115,0.858627,0.374465,0.296246,0.213994,2.315482,2.358087,2.899397,0.86737,0.493282,1.792474,0.955048,1.073116,0.626149,0.221809,5.691668,1.241624,1.055659,0.659695,0.263546,4.635083,0.732709,0.401202,0.596041,0.169699,7.820257,1.457607,0.86024,0.870984,0.320569,6.465148,1.265494,1.489351,0.743357,0.271887,12.528971,2.598991,0.628037,0.762423,0.321425,8.642623,0.889203,0.968815,0.492026,0.237681
5.7865,1.328057,0.699899,0.534054,0.388587,6.188919,1.529414,0.752118,0.456891,0.457201,6.291373,1.485442,1.347892,0.508095,0.268818,2.21326,0.863137,0.514794,0.272322,0.222929,2.053428,2.506358,4.831127,1.178071,0.732698,1.545289,1.218859,2.016796,0.659969,0.337391,5.122537,1.572541,1.723731,0.61375,0.286847,4.527395,0.723359,0.419113,0.537376,0.173552,8.354524,1.650604,0.931429,0.871039,0.363407,7.077753,1.376298,1.459854,0.632561,0.258567,12.322811,3.044993,0.703061,0.704956,0.375761,10.217921,1.003048,1.030886,0.462038,0.235636
5.7062,1.433458,0.678296,0.521581,0.458876,6.110838,1.378334,0.809988,0.4093,0.644074,6.769887,1.53254,1.3196,0.445439,0.294904,2.062824,0.88462,0.678998,0.233694,0.222854,1.942805,2.659312,7.105262,1.509597,1.02439,1.377292,1.481168,3.184234,0.693362,0.487038,4.743575,2.079306,2.590668,0.585069,0.335805,4.514303,0.783285,0.425667,0.470453,0.180933,9.282866,2.026399,0.958196,0.885732,0.413963,8.052773,1.61881,1.321364,0.50076,0.244324,12.349147,3.837164,0.784147,0.644173,0.451458,12.462879,1.225977,1.082732,0.435485,0.237181
5.32841,1.61177,0.639779,0.554766,0.525384,6.120814,1.308225,0.856526,0.356718,0.84278,6.790517,1.664668,1.22387,0.389347,0.311187,1.952424,0.883181,0.829831,0.191688,0.212462,1.884227,2.707412,9.088613,1.763683,1.284362,1.24407,1.651633,4.273569,0.716372,0.630944,4.477916,2.646458,3.462975,0.592892,0.394722,4.270179,0.903397,0.437834,0.416021,0.189806,10.333963,2.518804,0.962772,0.910959,0.455901,8.703736,1.944712,1.142184,0.387285,0.227877,12.786493,4.882807,0.88794,0.602824,0.531353,14.480798,1.531214,1.15435,0.438079,0.238763
5.202764,1.871886,0.656865,0.653582,0.567588,6.710171,1.340151,0.951417,0.321764,1.003359,6.718543,1.870154,1.122171,0.362707,0.312385,1.895896,0.837552,0.935405,0.159989,0.195357,1.885246,2.616452,10.121544,1.860518,1.425786,1.17621,1.684111,4.963615,0.712845,0.724713,4.486345,3.119401,4.099802,0.654035,0.443067,4.104211,1.046067,0.466225,0.393564,0.200425,11.564381,3.035517,0.997509,0.943281,0.473988,9.348843,2.289456,1.017709,0.341073,0.210134,13.750152,6.036625,1.064595,0.608324,0.592036,16.502537,1.960154,1.287176,0.50553,0.23782
5.861336,2.266229,0.809095,0.816654,0.57227,8.158994,1.529733,1.157135,0.324546,1.085015,6.459901,2.13812,1.074917,0.384174,0.30311,1.922746,0.754778,0.979606,0.148541,0.18025,1.859698,2.440331,9.834362,1.777822,1.403821,1.134019,1.600219,5.070078,0.675122,0.740391,4.496609,3.362035,4.33944,0.771884,0.466535,3.749171,1.17172,0.520519,0.414057,0.215879,12.688877,3.484605,1.122626,0.984082,0.462935,9.714592,2.618377,1.02579,0.397083,0.196189,15.556647,7.106521,1.364388,0.682401,0.615432,18.448519,2.618316,1.508945,0.662572,0.236108
7.742622,2.819299,1.116423,1.012041,0.540445,10.137375,1.887818,1.481281,0.369846,1.073292,6.319756,2.440528,1.100907,0.45389,0.295679,1.975697,0.651416,0.966306,0.159667,0.177296,1.715632,2.264497,8.335117,1.562813,1.235972,1.101834,1.467535,4.622588,0.610934,0.678115,4.331844,3.32323,4.174767,0.925758,0.461415,3.231635,1.247418,0.588509,0.470267,0.239038,13.757122,3.816105,1.363334,1.035936,0.429975,9.922609,2.927291,1.172617,0.552423,0.193489,18.52537,7.919402,1.792697,0.823421,0.597646,20.833751,3.577528,1.791122,0.896278,0.23921
11.238475,3.459734,1.516671,1.185681,0.485742,12.591015,2.343007,1.852724,0.441987,0.982467,6.932893,2.721133,1.171374,0.551006,0.301661,1.966797,0.549839,0.911043,0.18604,0.193002,1.582539,2.169936,6.172206,1.307816,0.99019,1.110951,1.371513,3.832324,0.543977,0.565115,4.137949,3.050976,3.726466,1.076089,0.436751,2.640148,1.256998,0.643848,0.540858,0.270363,15.543201,4.028891,1.687409,1.096757,0.390336,10.633908,3.204062,1.391051,0.762386,0.206809,23.408672,8.419962,2.296789,1.00021,0.549834,24.4062,4.760758,2.055903,1.153809,0.252324
15.085005,4.029735,1.883642,1.283222,0.42761,14.562867,2.749727,2.147943,0.51765,0.846876,7.792781,2.904174,1.232736,0.646235,0.323958,1.885054,0.467951,0.834133,0.216877,0.225714,1.369435,2.202318,4.040032,1.104207,0.749772,1.12744,1.383527,2.976192,0.503324,0.441775,3.702158,2.681377,3.171595,1.183734,0.408287,2.056221,1.210484,0.656072,0.60392,0.305781,17.085335,4.138149,2.003807,1.161464,0.360174,11.251889,3.419035,1.573288,0.962023,0.234287,28.597485,8.630232,2.753895,1.168437,0.492233,28.018877,5.920196,2.211294,1.363067,0.275998
18.318798,4.333952,2.099313,1.274062,0.381809,15.549966,2.942607,2.257115,0.577448,0.705088,8.843048,2.907179,1.242613,0.713957,0.354393,1.683541,0.410363,0.74897,0.243786,0.265416,1.244871,2.356837,2.466068,0.996319,0.574998,1.170553,1.513241,2.264098,0.503143,0.342147,3.307104,2.332408,2.660655,1.224263,0.388816,1.612089,1.118082,0.614379,0.647711,0.337553,18.423289,4.091576,2.209005,1.220618,0.348443,11.81633,3.487324,1.638459,1.096401,0.268055,33.110351,8.491043,3.031726,1.287504,0.44357,30.923114,6.683806,2.201393,1.46533,0.3054
19.340166,4.202844,2.103757,1.161201,0.353877,14.985626,2.803833,2.135834,0.608344,0.583654,9.153911,2.669515,1.187998,0.737012,0.377543,1.43512,0.369979,0.6658,0.261869,0.298281,1.097452,2.587228,1.615309,0.963344,0.478956,1.163421,1.705695,1.774138,0.533013,0.279445,2.735944,2.060473,2.276967,1.191308,0.381754,1.367789,0.9913,0.543497,0.667643,0.356118,18.169568,3.809467,2.243839,1.2522,0.353286,11.461232,3.310117,1.572505,1.135476,0.29687,34.574953,7.902259,3.055423,1.326009,0.41258,31.030912,6.71497,2.036567,1.433093,0.330599
17.844243,3.633696,1.912568,0.980112,0.338247,12.891441,2.364705,1.830657,0.610603,0.489881,8.587007,2.231554,1.081961,0.715392,0.38045,1.138805,0.336984,0.587943,0.269482,0.312925,1.032478,2.806314,1.290203,0.945613,0.433048,1.119164,1.872562,1.450988,0.56525,0.245384,2.281241,1.867217,2.023778,1.098438,0.381373,1.236299,0.846676,0.486126,0.665988,0.355079,16.313969,3.289625,2.105341,1.233203,0.363479,10.213002,2.88831,1.411859,1.085072,0.310652,32.171113,6.84453,2.820337,1.276652,0.395896,28.103641,5.962305,1.769708,1.284327,0.341348
14.182315,2.773185,1.607316,0.786145,0.323774,9.904791,1.75403,1.450747,0.594879,0.416536,7.121249,1.690375,0.959397,0.669449,0.359363,0.866665,0.303201,0.517384,0.268943,0.30532,0.986742,2.926676,1.15921,0.890042,0.396275,1.0054,1.934058,1.191691,0.572636,0.222329,1.777395,1.712233,1.864337,0.973401,0.377798,1.188489,0.696287,0.479792,0.650002,0.333912,12.863631,2.590275,1.843424,1.159151,0.365823,8.093648,2.294482,1.216896,0.985104,0.30514,26.361125,5.387495,2.391862,1.161368,0.382226,22.312341,4.645961,1.465934,1.077127,0.331869
9.518925,1.868381,1.299102,0.630218,0.302708,6.623447,1.161422,1.116746,0.575254,0.355592,5.161274,1.180215,0.859873,0.626627,0.322781,0.645711,0.266327,0.455352,0.26424,0.279565,0.993891,2.869639,1.020714,0.787307,0.350109,0.888714,1.844993,0.950554,0.546963,0.200741,1.405436,1.545059,1.772315,0.850266,0.366617,1.072573,0.550882,0.536121,0.626319,0.297568,8.696276,1.862945,1.552143,1.048545,0.353496,5.631421,1.679383,1.055863,0.885308,0.284165,18.782705,3.816205,1.901862,1.021441,0.361782,15.187655,3.188446,1.192376,0.880583,0.303352
5.422807,1.128793,1.071442,0.539786,0.276122,4.01124,0.744571,0.900629,0.559696,0.308491,3.461518,0.793695,0.803459,0.60257,0.287067,0.496674,0.22884,0.404448,0.258717,0.245275,1.052239,2.617397,0.870095,0.66112,0.304995,0.803451,1.623376,0.760052,0.498615,0.183638,1.116178,1.343513,1.736786,0.753137,0.35269,0.91909,0.424812,0.633647,0.599478,0.255508,5.055266,1.233387,1.320252,0.936445,0.329855,3.546098,1.159878,0.966903,0.817844,0.257462,12.431807,2.40432,1.486685,0.898527,0.335044,8.875508,1.956695,0.995575,0.742055,0.26408
2.598747,0.697482,0.943224,0.511532,0.250998,2.287397,0.575804,0.804212,0.54764,0.279392,2.342792,0.594783,0.778577,0.596714,0.267245,0.450722,0.193845,0.362231,0.253441,0.213737,1.158665,2.239073,0.750837,0.543114,0.277895,0.793773,1.342543,0.640099,0.445414,0.176394,0.976588,1.140218,1.729477,0.696137,0.346089,0.789555,0.340941,0.725737,0.571685,0.219903,2.519735,0.80594,1.189054,0.852598,0.306558,2.188897,0.84179,0.941275,0.788492,0.237266,8.409146,1.370643,1.221173,0.818212,0.311084,4.575475,1.215058,0.885883,0.672632,0.228156
1.276977,0.598624,0.865023,0.51019,0.234427,1.562445,0.61781,0.770105,0.528612,0.268544,1.943154,0.611105,0.748995,0.590548,0.269457,0.463078,0.165079,0.322968,0.246877,0.192725,1.255626,1.833192,0.677228,0.459901,0.278812,0.840378,1.088091,0.570783,0.405378,0.182233,0.952688,0.993421,1.697812,0.681351,0.353246,0.710213,0.322127,0.766366,0.542394,0.201276,1.361238,0.644572,1.130342,0.800136,0.296385,1.641656,0.781865,0.928567,0.774017,0.232624,7.022804,0.846957,1.074229,0.773824,0.300475,2.530079,0.996627,0.820076,0.644332,0.209904
1.040508,0.726656,0.777194,0.495573,0.230879,1.613423,0.76067,0.732007,0.489108,0.274661,2.038898,0.795449,0.687302,0.563042,0.290155,0.516619,0.143767,0.280586,0.235689,0.184361,1.315544,1.499988,0.635601,0.42055,0.306244,0.900566,0.927467,0.5223,0.387363,0.200476,1.024637,0.949228,1.597063,0.694053,0.372858,0.726566,0.3737,0.734273,0.51009,0.20528,1.131954,0.704369,1.089199,0.762405,0.307294,1.66181,0.936926,0.885761,0.743005,0.246306,7.023189,0.72146,0.970812,0.739978,0.310422,2.037328,1.11731,0.74842,0.617008,0.218138
1.282607,0.933606,0.6534,0.450354,0.242188,2.051348,0.895608,0.6556,0.426634,0.297308,2.351606,1.065999,0.591384,0.507223,0.320104,0.598987,0.131968,0.231534,0.218596,0.187013,1.347353,1.328403,0.597991,0.417192,0.348249,0.945006,0.89859,0.475468,0.387183,0.228024,1.185648,1.029718,1.411487,0.709668,0.398939,0.838633,0.479921,0.639329,0.473474,0.230561,1.365169,0.898205,1.022084,0.717458,0.339833,1.943555,1.208729,0.802207,0.679586,0.275205,7.265549,0.8057,0.86012,0.693911,0.343164,2.219358,1.335772,0.648546,0.568501,0.253566
1.598409,1.123257,0.517319,0.386111,0.266522,2.573275,0.982532,0.561505,0.356625,0.334365,2.671191,1.345768,0.495318,0.435056,0.349053,0.685635,0.130666,0.180897,0.198936,0.197987,1.371183,1.362816,0.557799,0.436598,0.388604,0.971239,1.002098,0.437336,0.396481,0.261536,1.43327,1.216171,1.178625,0.709641,0.422222,1.006006,0.613171,0.51663,0.43243,0.267456,1.892573,1.153552,0.934159,0.655895,0.385842,2.285332,1.499413,0.712592,0.591514,0.311264,7.60956,1.042247,0.763354,0.631457,0.392838,2.50362,1.512136,0.549597,0.503137,0.307028
1.845134,1.2555,0.420604,0.324055,0.296928,2.987857,1.027651,0.502743,0.298279,0.378595,2.870793,1.564983,0.451377,0.363607,0.369771,0.750715,0.138645,0.14402,0.182866,0.21487,1.432013,1.567146,0.523963,0.465786,0.413698,1.008768,1.187356,0.427276,0.408585,0.297687,1.769499,1.437881,0.980477,0.687347,0.4342,1.214225,0.735477,0.41375,0.387302,0.301757,2.746905,1.406162,0.885111,0.581305,0.431209,2.614571,1.726536,0.671951,0.495585,0.344448,8.565444,1.396017,0.750407,0.560549,0.446373,2.692384,1.590304,0.497819,0.433268,0.363094
1.975993,1.313527,0.412118,0.280456,0.32284,3.182647,1.048786,0.531108,0.262433,0.418134,2.890972,1.669442,0.506019,0.302864,0.37857,0.784513,0.160351,0.14646,0.177672,0.234213,1.56713,1.833754,0.505437,0.491958,0.41465,1.086985,1.375513,0.457619,0.417269,0.331838,2.14939,1.614883,0.883999,0.643841,0.430753,1.442253,0.813619,0.36882,0.339687,0.319332,3.840368,1.590114,0.945489,0.507669,0.460674,2.873833,1.826563,0.723937,0.406872,0.365626,10.482221,1.825991,0.891642,0.495021,0.486929,2.73374,1.554275,0.533944,0.368774,0.405146
1.998617,1.310253,0.509938,0.264771,0.334905,3.018182,1.069437,0.67448,0.254655,0.44088,2.719629,1.656753,0.679276,0.260134,0.375298,0.752109,0.206559,0.212942,0.191192,0.251161,1.736469,2.074021,0.523222,0.511001,0.391314,1.182807,1.511151,0.525108,0.422602,0.359326,2.437129,1.697551,0.921487,0.593084,0.414892,1.591237,0.834191,0.396636,0.297766,0.312401,4.917322,1.665952,1.162768,0.461432,0.466257,2.986463,1.793128,0.875586,0.340732,0.370638,13.11119,2.263616,1.22548,0.456834,0.502761,2.642851,1.434404,0.674801,0.320004,0.421321
2.050737,1.272829,0.696297,0.277117,0.329715,2.616574,1.109928,0.925841,0.278243,0.440303,2.45053,1.56043,0.95072,0.240953,0.362485,0.722315,0.28434,0.353349,0.227544,0.260368,1.936852,2.254855,0.600068,0.523648,0.351832,1.317209,1.587547,0.625668,0.430842,0.37707,2.622639,1.675188,1.105216,0.561172,0.394962,1.718936,0.802415,0.490953,0.275856,0.283525,5.737426,1.629625,1.542221,0.469865,0.452361,3.014977,1.663419,1.100985,0.311529,0.362248,15.650722,2.610361,1.734388,0.466265,0.494752,2.571764,1.279904,0.907322,0.295214,0.409687
